stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,stimulus_image.stopped,text.started,text.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.014725101410022035,0.04808373256764753,0.04808373256764753,2.815073378896159,space,2.7530571213851545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
,,,,,,,,,,,,,,2.8151127226196877,2.8480009396876085,2.8480009396876085,7.715220433191462,space,4.852340723491125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
,,,,,,,,,,,,,,,,,,,,,7.715242100749492,7.748047353878064,7.748047353878064,9.54850482445272,return,1.7943640400644654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
neg_139.jpg,0,0,0,44,9.581427823653485,,,,,,,,,,,,,,,,,,,,,,,9.569050231101755,9.581427823653485,10.564815648994681,10.564825057276266,10.614777901827892,11.5480939961476,11.614745970689455,12.54808287726928,12.54808287726928,12.798093711048296,12.781673693417815,12.781682246401033,12.798093711048296,12.798093711048296,12.798093711048296,12.798093711048296,12.798093711048296,12.798093711048296,-0.0003729100781129091,14.781762929545039,[-362.0],[240.0],[1],[0],[0],[1.983359315396683],14.783027915797447,14.787022729268301,None,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
neg_101.jpg,0,1,1,3,14.814779156265104,,,,,,,,,,,,,,,,,,,,,,,14.787407328424251,,14.787438689363626,14.787445531750564,14.814779156265104,15.79812963357881,15.814778586066495,16.79814816504313,16.79814816504313,17.048145028948966,17.031660008644394,17.031667991429003,17.048145028948966,17.048145028948966,17.048145028948966,17.048145028948966,17.048145028948966,17.048145028948966,0.010754236292541464,18.89860181528502,[-206.0],[-278.0],[1],[0],[0],[1.850159142511984],18.898989265435375,18.902082309351044,None,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
neu_81.jpg,0,2,2,364,18.931480053872292,,,,,,,,,,,,,,,,,,,,,,,18.902307252815717,,18.902337758456724,18.902344315744358,18.931480053872292,19.914844501058724,19.931486040960863,20.914831386484366,20.914831386484366,21.164835662975747,21.148365752942027,21.148373735726636,21.164835662975747,21.164835662975747,21.164835662975747,21.164835662975747,21.164835662975747,21.164835662975747,0.01258543004951207,23.51526194367125,[298.0],[-78.0],[1],[0],[0],[2.3501066842136424],23.515609194799254,23.518693115532642,None,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
neg_9.jpg,0,3,3,181,23.564854992718665,,,,,,,,,,,,,,,,,,,,,,,23.518916918599643,,23.518946568942283,23.518953411328766,23.564854992718665,24.531531998991795,24.564905455320968,25.531562504632802,25.531562504632802,25.781549390058444,25.765077769427535,25.76509801148859,25.781549390058444,25.781549390058444,25.781549390058444,25.781549390058444,25.781549390058444,25.781549390058444,0.012649862524995115,27.81530944123915,[-318.0],[-139.0],[1],[0],[0],[2.033472100738436],27.81569860198624,27.818769693244576,None,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
neu_182.jpg,0,4,4,284,27.84827406495924,,,,,,,,,,,,,,,,,,,,,,,27.818996347305983,,27.819025997648623,27.819032840035106,27.84827406495924,28.83160515551026,28.848276915953647,29.831589760140105,29.831589760140105,30.081581207156887,30.065114433216422,30.06512241600103,30.081581207156887,30.081581207156887,30.081581207156887,30.081581207156887,30.081581207156887,30.081581207156887,0.012601680718034913,32.63203297574273,[364.0],[-309.0],[1],[0],[0],[2.5501626777454476],32.632429263976064,32.63548866615656,None,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
neu_158.jpg,0,5,5,257,32.66496538322508,,,,,,,,,,,,,,,,,,,,,,,32.6357144649196,,32.6357418344669,32.63574810665477,32.66496538322508,33.64828621019569,33.664949702755166,34.64829077178683,34.64829077178683,34.89829447808006,34.8818579246813,34.88186619256521,34.89829447808006,34.89829447808006,34.89829447808006,34.89829447808006,34.89829447808006,34.89829447808006,0.012604246613136638,40.06539126478083,[-54.0],[-239.0],[1],[0],[0],[5.1668213806342465],40.06576987684866,40.068843534001644,None,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
neu_56.jpg,0,6,6,336,40.115014249270644,,,,,,,,,,,,,,,,,,,,,,,40.06906819236701,,40.06909812780896,40.069104970195895,40.115014249270644,41.0816824174608,41.11502137675643,42.08169325123981,42.08169325123981,42.33169667243328,42.31523132399025,42.315239306774856,42.33169667243328,42.33169667243328,42.33169667243328,42.33169667243328,42.33169667243328,42.33169667243328,0.012645586033158907,48.982063253304204,[108.0],[-82.0],[1],[0],[0],[6.650094025797898],48.982452414051295,48.985512956629464,None,,,,,,,,,,,,,ED10,001,2024-01-19_13h45.25.498,rating,2023.2.3,60.03145725119949,2024-01-19 13h45.38.520787 +0800,
