d1,d2,d3
0.8697922251618024,0.8155655864423829,0.8751624432135281
0.8045283215398196,0.5592099137023916,0.9979183329597001
1.1986068451867178,0.6106308233044058,0.5197598198498686
0.8084422156816566,0.5523793652279132,0.728536852939365
0.8540238503769393,0.6240817950494841,0.6620872567859689
0.37970210553137174,0.6788235606394188,0.9877914896019114
0.8950151724919804,0.6213548297202383,0.7393344169104488
1.1356858270172758,0.6981528308852221,0.802185857981264
0.42572597113795674,0.4886212875916789,0.8614608136676561
0.5593362092417151,0.6546250635518307,0.41202107956225
0.8253371696832769,0.7345279748006025,0.6474862910983612
0.8055091681842456,0.6758981382239178,0.7474383730348524
0.3929941327995379,0.7029557371069977,0.7399419306901915
0.6107137339500393,0.8034107251268038,0.5604399591633753
0.6480114394423302,0.7036663703328888,0.632236963627328
0.7786783063456137,0.4631489882077162,0.7328181701356553
0.9316851655706812,0.5034388332334396,0.5571925572299523
0.6373139127461342,0.37324135518349344,0.6322859194733406
0.6120614143813567,0.6496619709284718,0.4305736654117691
0.7361892835824142,0.5340732452735937,0.38684497940252704
0.7808086836929115,0.5152739437646291,0.6132332517167827
0.8262827289680493,1.09893945719327,0.7095929458309833
0.9652531842314251,0.9366720483907311,0.6796598666306071
0.5305336745764169,0.6387242236078678,0.7001031750002813
0.5630817033160045,1.0499755801852144,0.5511185364139757
0.7058330128387265,0.8100876281414543,0.803861544696133
0.8855937720639081,0.6112034070395236,0.5304584247954995
0.6822574800377132,0.8140984391764763,0.5643209430872553
0.9161856236913934,0.5203921438492463,0.9379138512011058
0.9615163162954808,0.7371226450077082,0.7468110178730472
0.5747085229916425,0.6955266627685168,0.45808540244927787
0.8750174110563731,0.6517451155677892,0.5679772440222
0.42855125136510785,0.556645597499201,0.6839915300945077
0.48420023099642284,0.6211919598516515,0.4147815465444312
0.890734800836576,0.6581780189418992,0.6356296114321414
0.8834591434622017,0.6387992431471647,0.6627455473147947
0.9968464160005119,0.8438666170622843,0.830443841601593
0.9256167381199454,0.7494153940618657,0.6957599903512452
0.9331550277507027,0.5661891173347317,0.7249598653885662
0.7231288491224204,0.6242316580643379,0.9683828981752769
1.0961231164340466,0.45812449278186473,0.8352132786954608
0.8770865594818683,0.9570463220412442,0.7655942392249963
1.1098105310912239,0.581135159654639,0.8027318083179683
1.053017964171167,0.5657936652173703,0.9975137682329799
0.9071046326598673,0.6152340104107485,0.9243453212484029
