d1,d2,d3
0.37924776816081174,0.760555885201313,0.7654822333336396
0.7810360635185509,0.6780468494057468,0.7250903533749109
0.20274116067494685,0.6212815139829561,0.7543431215052598
0.7348349570550448,0.5745962854151996,0.8221172874778835
0.6127016653792583,0.6627768784329375,0.7374012678159674
0.7124569291175242,0.5988775719053818,0.53125
0.6436865878907969,0.3658927139598497,0.7476723492835617
0.5460702184214272,0.5497748311092518,0.5442864998525268
0.7647022286674936,0.5447244749357767,0.5487775549518239
0.5240913656875238,0.6892405615730577,0.3158885510559911
0.43222502604233104,0.8032012448544932,1.0067642926190636
0.22994645891318,0.40725102163618077,0.5641697493106368
0.40122348108800154,0.4928170081875519,0.6601363649918219
0.4264606653235956,0.6247589297453424,0.22441375600697833
0.550431470486509,0.6961781898749,0.4784184774797393
0.37639043553767637,0.29982712217675545,0.767810452178102
0.5337366318134786,0.7458329801307619,0.7362938977594048
0.8866744447783498,0.6633424714378172,0.5632168551320154
0.43305329048615915,0.8431927990406409,0.45203569098380103
0.4803566155133491,0.3678819275894777,0.45809920877544186
0.5279067943702014,0.8369376120044354,0.5537602010104976
0.8382508401948424,0.9875514385504455,0.7938016551561756
0.8031251922604605,1.054799662435119,0.9072361035886017
0.9257924647069434,0.9762509833373635,0.784358152322512
0.313756433503279,0.8690692658584046,0.46558324706013865
0.5645476819504301,0.9391419380549816,0.5611154940922922
0.8250721428646701,1.0308166775680683,0.6666461598404375
0.6349527354539846,1.195976600339204,0.5866120175225995
0.6850551105339067,0.7137982676582854,0.6158655511986364
0.6089945139151522,0.6907974053433337,0.6538000330985543
0.738227499272833,0.4299920198324161,0.5665947207815509
0.6500433803633223,0.6949374583142826,0.7325797213332974
0.3266854708478829,0.4311057550488542,0.817457393199313
0.5182866716991432,0.5717866504552025,0.5641308705769805
0.5965061299620769,0.5983976285479513,0.8511930469685324
0.7574187083044341,0.9157848078933482,1.0069165820687396
0.5804093208516554,0.6578033849246239,0.8670242314006527
0.41779115761589913,0.7521147496894243,0.6517169119081243
0.7217493130677688,0.8650260654134929,0.5569492468697901
0.46594825381276606,0.6405927008776868,0.2025086443656221
0.32888513581186596,0.8517667575393306,0.3024920556546785
0.3193340373533373,0.7533715911815219,0.3896618774214534
0.4467743917132835,0.9823205827374717,0.5248627389458594
0.7647227419770233,0.8324636541774706,0.5772965565171684
0.40344644199057755,0.8860418398022667,0.82481190305118
0.23318841949276747,0.720908076190708,0.6288429792811162
0.3413333333333334,0.49861394780150414,0.7140838809237725
0.7144488397832904,0.5272695671402263,0.5499648396295904
0.5094221094803939,0.7469994238712356,0.578092037152741
0.5460702184214272,0.6302055064232638,0.7707319745258243
0.3247222793546347,0.6448655297297227,0.6038972016927551
0.3949419547719094,0.6669350789821884,0.8248759843683635
0.7401252537838079,1.0543223563376338,0.6751054852320675
0.5038501815225882,0.42161865827514944,0.7302532993191555
0.41779115761589913,0.775876135140916,0.4815901164833196
0.36355417265941603,0.30232504081410894,0.8829811145534187
0.22727945128041138,0.7506645123987473,0.7752409122380746
0.4873591277748659,0.5588742664988379,0.6984886554222364
0.6062192346758917,0.5771501219403211,0.585421901205575
0.5527509141741788,0.5015784226501542,0.6489066164899571
0.4063404071423826,0.7971017915271456,0.5585789594148834
0.4471837677686691,0.4626590707401679,0.712665294622436
0.8112682739712972,0.8632042473982183,0.7512337050973219
0.6205855671651559,0.7580741077206055,0.7108432493114343
0.39914484189632726,0.8572016075607256,0.4442871143032815
0.32023831428427174,0.8392396986672701,0.592927881068345
0.7470797192645265,0.5924719205925175,0.7563602978801657
0.5012914851663108,0.5367671607025674,0.609966502165642
0.6405923744715363,0.4707359432215643,0.49837624253625645
0.5656702892385433,0.5774095633295113,0.30476707298884664
0.4535648365044269,0.4107257900703706,0.36259918612047026
0.3083668128433441,0.6163549490267325,0.3508889727829503
0.731762744705549,0.49464400239897055,0.3682069368348956
0.7896075507658132,1.051231551957856,0.8613826055306472
0.38551124393739766,0.5038353761439325,0.5987841859687941
0.3875187297838335,0.6731801717008505,0.3986134138241294
0.4168540646653687,0.4740094805960998,0.6712787502583917
0.5918259260715363,0.6791436339780479,0.7240437478448333
0.29128432758403167,0.6701462370103799,0.7550582797607138
0.5489723200186718,0.7109837936824013,0.593828569147506
0.9387712648861138,0.6182031210662913,0.6201233322214786
0.6420445300724893,0.5035910537133013,0.29451475983988895
0.49495020109239607,0.6171580382213575,0.5042921926498501
0.46347863673417566,0.676900728279357,0.30807028908998046
0.37664334634595986,0.7855334187982068,0.5441287538678554
0.7015872541768102,1.049422163265315,0.7114520824529413
0.6386182433425812,0.7021127737384117,0.6130029548331025
0.4619010175305004,0.6388642387171248,0.3314832689925632
0.23349940724484664,0.6109335487371947,0.40029069174388754
0.45765509070854815,0.8174599654846544,0.5782124925215175
0.5390751138680889,0.5735432151990263,0.33350798440930574
0.3985547951765309,0.8142919597842053,0.8570571101583871
0.651541443658397,0.6878624423062119,0.55300288807991
1.0075254176929165,1.1352738270510543,0.6484339966542269
0.6881236125819414,0.6882725586919546,0.5145040906177418
0.7047380983578474,0.7854095847398448,0.45026210754667173
0.5707038982215189,0.90805516251305,0.507472928610605
0.48800380203808214,0.765719432821615,0.4575609812590963
0.5762773714753052,0.8694044321529024,0.7714642427717238
